,noticia,verdadeira,url
193,11 conselhos sobre coronavírus.,1,https://lasillavacia.com/detector-video-consejos-falsos-sobre-covid-19-75945
194,Uma morte por Covid-19 foi confirmada em Barranquilla.,1,https://lasillavacia.com/detector-no-no-se-ha-confirmado-muerto-covid-19-barranquilla-75953
195,O primeiro ministro da Itália disse que perdeu a batalha contra o Covid-19,1,https://lasillavacia.com/detector-ni-primer-ministro-italia-dijo-perdio-batalla-contra-covid-19-ni-persona
196,O coronavírus dura 9 dias no asfalto.,1,https://lasillavacia.com/detector-no-no-se-ha-comprobado-covid-19-dura-9-dias-asfalto-75968
197,A fumaça do cigarro pode carregar o novo coronavírus.,1,https://lasillavacia.com/detector-no-estudio-no-revelo-humo-del-cigarrillo-puede-transportar-nuevo-coronavirus
198,A vacina para tratar o Covid-19 está pronta.,1,https://lasillavacia.com/detector-no-este-medicamento-tampoco-vacuna-covid-19-no-hay-vacuna-76005
199,"Em Bogotá, decretaram que as pessoas podem sair para se abasteceram por número de identidade.",1,https://lasillavacia.com/detector-no-aun-no-han-decretado-pico-y-cedula-bogota-76013
200,Os infectados na Itália estão morrendo nas ruas.,1,https://lasillavacia.com/detector-no-esta-no-foto-muerto-italia-covid-19-76017
201,Um áudio que alerta sobre a chegada de Covid-19 no hospital em Suba.,1,https://colombiacheck.com/chequeos/es-falso-el-audio-que-advierte-llegada-de-covid-19-hospital-de-suba
202,Um vídeo nas redes mostra a primeira pessoa morta por Covid-19 em Ibagué.,1,https://colombiacheck.com/chequeos/video-difundido-en-redes-no-es-de-primer-muerto-por-covid-19-en-ibague
203,Três fotos mostrando caixões alinhados dentro de uma casa na Itália.,1,https://colombiacheck.com/chequeos/no-estas-fotos-no-son-de-la-pandemia-del-coronavirus-covid-19-en-italia
204,Israel já tem a vacina contra o coronavírus.,1,https://colombiacheck.com/chequeos/no-es-cierto-que-israel-ya-tiene-la-vacuna-contra-el-coronavirus
205,O SARS-CoV-2 dura horas ou dias em algumas superfícies.,1,https://colombiacheck.com/chequeos/sars-cov-2-si-dura-horas-o-dias-en-algunas-superficies-falta-estudiar-otras
206,O governo aprovou demissões coletivas por coronavírus.,1,https://colombiacheck.com/chequeos/gobierno-no-ha-aprobado-despidos-colectivos-por-coronavirus
207,O primeiro ministro italiano chorou pela situação causadam pelo Covid-19 em seu país.,1,https://colombiacheck.com/chequeos/este-no-es-el-primer-ministro-de-italia-es-el-presidente-de-brasil
208,"O coronavírus é uma mistura de SARS, HIV, tuberculose e malária",1,https://colombiacheck.com/chequeos/coronavirus-covid-19-no-es-mezcla-de-sars-vih-tuberculosis-y-malaria
209,Putin disse que os cidadãos russos precisam escolher entre quarentena e prisão.,1,https://colombiacheck.com/chequeos/putin-no-dijo-que-ciudadanos-rusos-tienen-que-escoger-entre-quarentena-y-carcel
210,A China anunciou o sucesso do soro cubano contra o coronavírus.,1,https://colombiacheck.com/chequeos/no-china-no-ha-anunciado-el-exito-del-suero-cubano-contra-el-coronavirus-covid-19
211,Áudio do secretário de Gestão de Risco de Cali sobre crescimento exponencial de coronavírus.,1,https://colombiacheck.com/chequeos/audio-sobre-crecimiento-exponencial-de-coronavirus-no-es-de-secretario-de-gestion-del
212,Há uma nova geração de vacinas genéticas prontas para serem inoculadas na população mundial.,1,https://colombiacheck.com/chequeos/las-vacunas-geneticas-estan-en-prueba-y-no-se-conocen-los-efectos-especificos-en-adn
213,Johns Hopkins diz que a Colômbia tem a terceira menor fatalidade de Covid-19.,1,https://lasillavacia.com/detector-no-johns-hopkins-no-dice-colombia-tiene-tercera-letalidad-menor-covid-19
214,A Organização das Nações Unidas está fornecendo ajuda alimentar às famílias afetadas pelo novo coronavírus.,1,https://lasillavacia.com/detector-no-onu-no-esta-dando-ayudas-alimentarias-covid-19-76046
215,Médico argentino afirma que fazer vaporizações com água fervendo elimina o novo coronavírus..,1,https://lasillavacia.com/detectorno-hacer-vaporizaciones-agua-hirviendo-no-elimina-covid-19-76073
216,O uso combinado dos medicamentos hidroxicloroquina e azitromicina representa uma cura para a Covid-19. ,1,https://lasillavacia.com/detector-no-no-se-ha-comprobado-hidroxicloroquina-mas-azitromicina-curen-covid-19
217,"Mulher diz que Fenalco a avisou que o Governo da Colômbia tem pronto um decreto que estabelece  um ""confinamento total"" por, no mínimo, 40 dias, para enfrentar a emergência causada pela Covid-19.",1,https://lasillavacia.com/detector-no-ni-gobierno-ni-fenalco-han-dicho-viene-confinamiento-total-76096
218,Colômbia ocupa a última posição no ranking de testes aplicados para Covid-19,1,https://lasillavacia.com/detector-no-colombia-no-esta-ultimo-lugar-ranking-test-aplicados-covid-19-76098
219,O café cura a Covid-19.,1,https://lasillavacia.com/detector-no-cafe-no-cura-covid-19-76102
220,Rússia liberou leões nas ruas para que as pessoas cumpram a quarentena,1,https://colombiacheck.com/chequeos/rusia-no-libero-leones-en-las-calles-para-que-la-gente-cumpliera-la-cuarentena
221,Tratamento difundido por uma clínica de Cali para tratar a Covid-19.,1,https://colombiacheck.com/chequeos/tratamiento-difundido-por-clinica-de-cali-para-covid-19-no-tiene-aun-evidencia-cientifica
222,Lista dos restaurantes comunitários em Bogotá,1,https://colombiacheck.com/chequeos/esta-lista-de-comedores-comunitarios-no-advierte-de-cierres-y-esta-incompleta
223,Ex- senador colombiano afirma que Colômbia tem uma das taxas de letalidade mais baixas do mundo,1,https://colombiacheck.com/chequeos/rangel-se-equivoca-en-analisis-sobre-letalidad-del-coronavirus-sars-cov-2
224,Redes sociais asseguram que a gerente legal da Claro advertiu para o colapso da rede.,1,https://colombiacheck.com/chequeos/mensaje-sobre-colapso-de-servicio-de-internet-de-claro-es-falso
225,"Vídeo italiano de 2015 fala do coronavírus, causador da Covid-19.",1,https://colombiacheck.com/chequeos/video-italiano-de-2015-no-habla-de-coronavirus-que-causa-covid-19
226,Circulou a foto de um suposto morto por coronavírus em uma rua da Itália.,1,https://colombiacheck.com/chequeos/no-esta-foto-no-es-de-un-muerto-por-coronavirus-en-una-calle-de-italia
227,Uma corrente de mensagens de Whatsapp promete ajuda alimentar da ONU por causa da pandemia de Covid-19. ,1,https://colombiacheck.com/chequeos/cadena-promete-falsa-ayuda-alimentaria-de-la-onu-por-pandemia-de-covid-19
228,Vídeo de um sacerdote que abençoa a terra a bordo de um helicóptero da Força Pública colombiana. ,1,https://colombiacheck.com/chequeos/helicoptero-con-sacerdote-no-es-de-fuerza-publica-colombiana
229,"Verificação da corrente de mensagens sobre a ""cortina"" da China",1,https://colombiacheck.com/chequeos/chequeo-la-cadena-sobre-el-telon-de-china
230,Venezuelanos jogam fora produtos dados pela Colômbia porque queriam dinheiro.,1,https://colombiacheck.com/chequeos/no-este-video-no-es-de-venezolanos-botando-comida-en-colombia
231,Surtos de novas pandemias não ocorrem a cada 100 anos ,1,https://colombiacheck.com/chequeos/los-brotes-de-nuevas-pandemias-no-ocurren-cada-100-anos
232,Editorial do Washington Post sobre ‘capitalismo selvagem’ em espanhol,1,https://colombiacheck.com/chequeos/el-falso-editorial-del-washington-post-sobre-capitalismo-salvaje
233,Um vídeo de supostos venezulanos jogando fora comida da Colômbia,1,https://colombiacheck.com/chequeos/no-este-video-no-es-de-venezolanos-botando-comida-en-colombia 
234,O Governo tem pronto um decreto para declarar o confinamento total.,1,https://colombiacheck.com/chequeos/es-falso-que-el-gobierno-tenga-listo-un-decreto-para-declarar-el-confinamiento-total-como
235,"Imagens de um suposto jovem colombiano, membro de uma comissão médica da Organização Mundial da Saúde (OMS) que trabalha para produzir uma vacina contra o coronavírus SARS-CoV-2.",1,https://colombiacheck.com/chequeos/vuelve-el-nino-polla-ahora-como-falso-medico-que-combate-la-covid-19
236,"Foto de Jorge Robledo, Claudia López, Ángela María Robledo, Aída Avella, Angélica Lozano, Luis Ernesto Gómez, Celio Nieves, Sergio Fernández e outros políticos em meio a uma celebração durante a pandemia.",1,https://colombiacheck.com/chequeos/no-esta-foto-no-es-de-jorge-robledo-incumpliendo-la-cuarentena-con-otros-politicos
237,Link para solicitar suposta ajuda humanitária do Sisben. ,1,https://colombiacheck.com/chequeos/cuidado-cadena-de-bono-de-160000-pesos-es-una-estafa
238,Álvaro Uribe testou positivo para Covid-19.,1,https://colombiacheck.com/chequeos/alvaro-uribe-no-ha-dado-positivo-en-prueba-de-covid-19
239,Papa John’s dá duas pizzas gratuitamente para cada família. ,1,https://colombiacheck.com/chequeos/cuidado-papa-johns-no-le-esta-dando-dos-pizzas-gratis-cada-familia
240,Os mortos pela Covid-19 estão infectando pessoas. Dizem que é um efeito de raiva que contamina pela saliva.,1,https://colombiacheck.com/chequeos/no-esta-no-es-una-foto-de-los-fallecidos-por-covid-19-atacando-en-ecuador
241,Um medicamento chamado ivermectina é a cura que permitiria deter a pandemia de Covid-19 porque “mata em 48 horas” o coronavírus.,1,https://colombiacheck.com/chequeos/falta-mucho-trecho-para-saber-si-la-ivermectina-cura-covid-19
242,Os italianos decidiram jogar dinheiro na sruas para enviar uma mensagem ao mundo de que o dinheiro não pode comprar a saúde.,1,https://colombiacheck.com/chequeos/estas-fotos-no-muestran-italianos-arrojando-dinero-las-calles-por-pandemia-de-covid-19
243,"O presidente da Colômbia, Iván Duque, é o mandatário em terceiro lugar entre os que tomaram as melhores medidas contra a Covid-19.",1,ColombiaCheck
244,Um bombeiro argentino em um vídeo compara a força de um espirro de uma pessoa com a de um desodorante em aerosol para demonstrar se as partículas são retidas ou não por cinco tipos de máscaras.,1,https://colombiacheck.com/chequeos/video-de-bombero-argentino-sobre-tapabocas-tiene-conclusiones-erroneas
245,O dióxido de cloro cura o coronavirus.,1,https://colombiacheck.com/chequeos/no-el-dioxido-de-cloro-no-cura-el-coronavirus-covid-19
246,O café cura a Covid-19.,1,https://colombiacheck.com/chequeos/el-cafe-no-cura-el-covid-19
247,"O diretor geral da Organização Mundial de Saúde, Tedros Adhanom Ghebreyesus, disse que o aborto é essencial em tempos de coronavírus. ",1,https://colombiacheck.com/chequeos/meme-saca-de-contexto-la-oms-y-su-director-sobre-covid-19-y-aborto
248,"O presidente da Colômbia, Iván Duque, é o mandatário em terceiro lugar entre os que tomaram as melhores medidas contra a Covid-19.",1,https://lasillavacia.com/detector-no-duque-no-ocupo-tercer-lugar-entre-los-mandatarios-enfrentaron-mejor-covid
249,Foto de italianos jogando cédulas na rua,1,https://lasillavacia.com/detector-no-ni-italianos-botaron-billetes-calle-ni-esta-foto-reciente-76087
250,"Tomás Uribe: ""Colombia líder em UTIs [Unidades de Terapia Intensiva] na América Latina.",1,https://lasillavacia.com/detector-trino-tomas-uribe-sobre-comparacion-camas-uci-76139
251,"Uribe tem Covid-19, segundo vídeo do Noticias Caracol ",1,https://lasillavacia.com/detector-no-uribe-no-tiene-covid-19-76150
252,O consumo de alimentos alcalinos muda nosso pH e combate a Covid-19,1,https://lasillavacia.com/detector-no-consumo-alimentos-alcalinos-no-cambia-nuestro-ph-ni-combate-covid-19
253,Fazer vaporizações com eucalipto e o calor do secador de cabelo eliminam a Covid-19,1,https://lasillavacia.com/detector-ni-hacer-vaporizaciones-eucalipto-ni-calor-del-secador-pelo-eliminan-covid
254,"Na Itália, pessoas jogam cédulas na rua para mostrar que a saúde não pode ser comprada.",1,https://factual.afp.com/los-billetes-fueron-lanzados-en-2019-en-venezuela-no-en-italia-durante-la-pandemia-del-nuevo
255,O Ministério da Saúde fornece a localização exata e a identidade dos pacientes com Covid-19.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-ministerio-de-salud-no-brinda/RD27WI3J7ZGXTFMYXCD7RYRC6I/story/
256,Um taxista com coronavírus escapou do Hospital Heredia e agora está dirigindo seu veículo.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-un-paciente-con/FAZXMLTW2VHFXF3CGE3O6ZNUKQ/story/
257,O município de San José constrói uma vala comum para mortes relacionadas com Covid 19.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-la-municipalidad-de-san-jose-no/3NP6YYMPTFGRNK2JPUEJRY43ME/story/
258,A Cruz Vermelha e o Walmart estão entregando comida e dinheiro a causa do Covid-19.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-cruz-roja-y-walmart-tampoco-estan/QIEXSAQQKND2ZEH6MWGEF3VBA4/story/
259,Os corpos dos mortos por Covid-19 não são liberados para as famílias.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-es-falso-que-cuerpos-de-muertos-por/OLSNDSIWOBFSNIBRM4C6AAF2U4/story/
260,"A ONU, a OMS e o Governo emitem subsídios pelo Covid-19.",1,https://www.nacion.com/no-coma-cuento/nocomacuento-supuestos-bonos-de-onu-oms-y/TYIE7PHR4NCPLHFNSNXU7FP45M/story/
261,Masxmenos de Novacentro tem funcionários com um novo coronavírus e foi interditado.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-masxmenos-de-novacentro-no-tiene/D37KDVRVUZEKRAWXYK3JQTPAXY/story/
262,As redes celulares da Costa Rica estão prestes a entrar em colapso.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-redes-celulares-de-costa-rica-no/PJDSS5AWURBX7C3RMK4UJGQX4Y/story/
264,A Assembléia debate uma suspensão das garantias individuais.,1,https://www.nacion.com/el-pais/politica/imagenes-llaman-a-confusion-en-redes-la-asamblea/TOWS7Q45WFFL3GJ4IYQZQRFDLU/story/
265,Vídeo do balneário Ojo de Agua cheio de visitantes durante a pandemia.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-video-de-balneario-ojo-de-agua/4JZ2677Q45AL7E5ADT7AUNLDLA/story/
266,"Recomendações de um médico ""naturalista"" sobre coronavírus.",1,https://www.nacion.com/no-coma-cuento/nocomacuento-recomendaciones-de-medico/HEJ4XUS5J5EWLHZZTY7Q2KHKBE/story/
267,O Instituto Nacional do Seguro pediu a seus colaboradores que enchessem despensas antes da segunda-feira  pelo Covid-19.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-recuento-de-las-mentiras-sobre-el/PDZBAAQCAVBMJIR6GQZZ5YWZSI/story/
268,O CCSS pediu que as pessoas com sintomas do Covid-19 não fossem aos hospitais.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-la-ccss-no-le-pidio-a-las-personas/23QTQG7IGJEGRATT7A4X6QJVEY/story/
269,Os contágios por Covid-19 na Costa Rica são piores do que na Itália e na Espanha.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-imagen-que-circula-en-redes/MJBGV67EMFFTDGN64F3TK6PWFM/story/
270,O coronavírus sobrevive 9 dias no asfalto.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-no-hay-certeza-de-cuanto-vive-el/MS7KKCXI55ESBC267N4VVBE3CE/story/
271,"O Ministro da Saúde perante as supostas complicações do ibuprofeno em pessoas com Covid-19: ""Ainda não existem estudos conclusivos"",""Incerto",1,Prevenção
272,O coronavírus permanece na garganta por quatro dias antes de entrar nos pulmões e é removido por gargarejo.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-el-covid-19-no-permanece-en-la/EDC4PERF5RHYLG6VE4JRWT2C7U/story/
273,Publicações comparam abrigos para coronavírus entre El Salvador e Costa Rica.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-publicaciones-usan-foto-de-201/2YNLJKYWE5BOFGDKR66SXWPZQE/story/
274,Soro egípcio ou cubano curam Covid-19.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-ningun-suero-egipcio-o-cubano-cura/M3UXVGD3SFCDZF2CHRJKAKE3YU/story/
275,"Tomar ""fatias de limão em água morna"" protege do novo coronavírus.",1,https://www.nacion.com/no-coma-cuento/nocomacuento-tomar-rodajas-de-limon-con-agua/OWE6UBXTWNB3TFL7FQ3BIAD3TE/story/
276,"O Unicef produziu um boletim informativo com conselhos sobre o Covid-19, que é compartilhado nas redes sociais.",1,https://www.nacion.com/no-coma-cuento/nocomacuento-unicef-no-elaboro-boletin-con/OY3V2NUQCBCCJOLZAVFJFMJVTE/story/
277,Ladrões se disfarçam de médicos e enfermeiros e aproveitam a pandemia para roubar.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-ni-oij-ni-fuerza-publica-reportan/YNZVZ53QTRHXBCH4HSQ5D3YUIY/story/
278,O amaciante de roupas e o vinagre são eficazes para matar o novo coronavírus.,1,https://www.nacion.com/no-coma-cuento/nocomacuento-ni-el-suavizante-de-telas-ni-el/3YLUJJBC3BC6FNIDUBK6AMLB4U/story/
