,data,url,noticia,verdadeira
121,10.dez.2020#,https://www.youtube.com/watch?v=wgITBQUDEQo,"“Aproveitar o momento, eu estou apurando … Globo, Folha, Estadão e Jornal do Comércio, salário reduzido em 25%, é isso mesmo ?”",1
122,03.abr.2020#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,"“E com a regularização fundiária, nós podemos bater numa fotografia do satélite (...) você tem como bater rapidamente, poucos segundos, bater o local onde é permitido [o uso do fogo].”",1
123,25.jun.2020#,https://twitter.com/jairbolsonaro/status/1245524386372870146,“O Brasil é o país que mais preserva o meio ambiente. ”,1
124,11.dez.2019#,https://www.youtube.com/watch?v=wgITBQUDEQo,"“[Furnas aprovou patrocínio de] R$ 200 mil para que faça duas corridas em comunidades pacificadas, uma delas a do Borel.”",1
125,01.set.2020#,https://www.youtube.com/watch?v=4AaTNKSHKPY,"“Já o levantamento trimestral divulgado pelo IBGE parte de Dezembro de 2018, período no qual é comum o saldo negativo, fato importante, mas propositalmente omitido nas chamadas da Folha, Estadão e Globo;”",1
126,28.out.2020#,https://www.youtube.com/watch?v=zwyv-G6vkHk&ab_channel=FocodoBrasil,"“Quando eu falo, o IBGE me critica: são muito mais do que 13 milhões de desempregados. A pesquisa não pega quem está há mais de um ano sem procurar emprego, não pega quem recebe o Bolsa Família também. Então eu calculo que tenha mais 25 milhões de desempregados.”",1
127,19.mai.2020#,https://www1.folha.uol.com.br/equilibrioesaude/2020/02/bolsonaro-entrega-protagonismo-contra-coronavirus-a-ministro.shtml,“Já fui réu por racismo. Depois viram que o programa CQC editou a fita. ”,1
128,31.dez.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-de-inauguracao-da-primeira-fase-da-segunda-etapa-do-sistema-adutor-do-pajeu-sao-jose-do-egito-pe,“E ela [hidroxicloroquina] tem dado certo em muitos municípios no Brasil.”,1
129,28.set.2020#,https://www.cnnbrasil.com.br/politica/2021/01/30/bolsonaro-fala-sobre-greve-de-caminhoneiros-vacinas-e-privatizacoes-assista,"“Se nós não tivermos o voto impresso em 2022, uma maneira de auditar o voto, nós vamos ter problemas maior que os Estados Unidos.”",1
130,31.out.2019#,https://www.youtube.com/watch?v=ThCrb2A6UtI,“(...) bem como adota [o Brasil] o tratamento precoce no combate à doença [Covid-19].”,1
131,30.ago.2019#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-durante-a-cerimonia-do-ato-de-entrega-de-titulos-de-propriedade-rural-sorriso-mt,"“Não é R$ 1,2 milhão, são R$ 600 mil [movimentados por Fabrício Queiroz, segundo o Coaf].”",1
132,07.mai.2020#,https://www.youtube.com/watch?v=sklspU8GfIo&t=1s,“Há mais de 40 dias que eu venho falando desta possibilidade [a hidroxicloroquina].”,1
133,23.jan.2019#,https://www.youtube.com/watch?v=JsIdVBSushc&ab_channel=JairBolsonaro,“Nós sempre falamos: [hidroxicloroquina] não tem comprovação científica para o combate à Covid.”,1
134,04.jul.2019#,https://www.youtube.com/watch?v=R1MsVybFprM,“Eu não gastei dinheiro em campanha.”,1
135,21.out.2020#,https://www.youtube.com/watch?v=w_AxLZoYAyU,"“Se bem que quem fechou tudo não foi eu, foram os governadores e prefeitos. Eu aqui fui alijado desse processo pelo STF.”",1
136,18.mar.2021#,https://www.youtube.com/watch?v=lUTSsSYhLic&ab_channel=Planalto,"“O STF decidiu ontem que quem decide fechar ou abrir comércio é o governador e o prefeito, eu não tenho nada a ver com isso.”",1
137,22.mai.2020#,https://twitter.com/jairbolsonaro/status/1267146749476511750,"“- Ao contrário do que divulgou a mídia brasileira, a retirada do status de ""uso emergencial hospitalar"" pela FDA na verdade AMPLIA o tratamento com hidroxicloroquina nos EUA, permitindo o uso do medicamento, antes restrito, em qualquer ambiente, desde que receitado por um médico.”",1
138,27.ago.2019#,https://www.youtube.com/watch?v=w_AxLZoYAyU,“Um dos efeitos colaterais da pandemia já era o suicídio. Tinha aumentado por três o número de mortes na pista [em Araguari].”,1
139,28.mai.2020#,https://www.youtube.com/watch?v=-tTgxztuqTs&t=3s,“Nego acha que eu chutei a hidroxicloroquina. Eu tenho ligação com o mundo todo. Países da África Subsaariana. O cara chegava com malária e com Covid. Tomava hidroxicloroquina e se curava. Precisa ser inteligente que dava certo também para a Covid.”,1
140,28.mar.2019#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-de-assinatura-de-atos-de-apoio-ao-setor-produtivo-aeroporto-internacional-de-porto-seguro,"“C1 - O governo federal sancionou socorro financeiro para estados e municípios, no total de R$ 125,8 bilhões.”",1
141,02.jan.2020#,https://twitter.com/jairbolsonaro/status/1105543078016884736,“E agora essa [declaração da OMS] de que esses assintomáticos não transmitem o vírus ou há chance é quase zero de transmitir o vírus (...)”,1
142,03.set.2020#,https://www.idea.int/data-tools/question-view/742,"“Falam do cartão corporativo. O meu, até agora, eu gastei zero.”",1
143,08.abr.2020#,http://www.ceasaminas.com.br/noticiageral.asp?codigonoticia=4843,“Nós somos defensores do Bolsa Família.”,1
144,03.set.2020#,https://veja.abril.com.br/politica/cloroquina-a-ascensao-e-queda-do-remedio-que-iria-nos-salvar-da-crise/,“Eu vi alguns estudos que falam em 70% de cura [com a hidroxicloroquina]. Se tamos com pouco mais de 200 mil mortos. Então 140 mil pessoas poderiam ter sido salvas.”,1
145,05.set.2020#,https://www.youtube.com/watch?v=J9u1Cl49xlw,“Agora a OMS diz que o sol faz bem aí pro elemento transformar a vitamina D.”,1
146,01.abr.2021#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,"“Não me sinto confortável em mostrar, mas temos que expor a verdade para a população ter conhecimento e sempre tomar suas prioridades. É isto que tem virado muitos blocos de rua no carnaval brasileiro.”",1
147,23.nov.2019#,https://www.youtube.com/watch?v=KrQIp-9TJYo,“Vocês não têm mais história de kit gay em escola.”,1
148,08.abr.2021#,https://www.youtube.com/watch?v=-e7FEbbEKg0,"“E eu tenho colaborado com a Polícia Federal, ajudando de que forma? No lado bastante ao escolher ministros, não por critério político ou por apadrinhamentos, mas por critério de competência.”",1
149,19.out.2020#,https://www.youtube.com/watch?v=27Yg3W7URMw,“Não temos informações que qualquer pessoa morreu no Brasil por falta de atendimento.”,1
150,23.mai.2020#,http://www.planalto.gov.br/ccivil_03/Constituicao/Constituicao.htm,"“Alguém lembra da Guerra do Pacífico? Onde os soldados chegavam feridos, precisando de transfusão e não tinha doador. E começaram a meter água de coco na veia deles. Sem comprovação científica. Salvou milhares de pessoas.”",1
151,20.abr.2020#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,"“Nenhum país tem área igual ou inferior a essa. A não ser que, obviamente, não tenha condição de terras agricultáveis.”",1
152,30.jan.2021#,https://www.youtube.com/watch?v=S28DvOuB6cM&feature=youtu.be,“A gente gastava quase R$ 50 bi por mês [com o auxílio emergencial]. ”,1
153,13.mai.2020#,https://www.youtube.com/watch?v=CcFfO5rM_EI,"“Essas vacinas começaram a ser certificadas pela Anvisa, estamos comprando. ”",1
154,24.ago.2020#,https://www.youtube.com/watch?v=Hosh56rj49Q,"“Isso tudo, as primeiras tratativas [sobre a usina hidrelétrica de Itaipu] começaram ainda lá atrás, no governo do Marechal Castelo Branco.”",1
155,02.jan.2019#,https://www.youtube.com/watch?v=Q8DaRmkkkq8,“[Confira os públicos contemplados pela vacinação até 23 de março] Povos e comunidades tradicionais quilombolas: 63%.”,1
156,15.jan.2021#,https://oglobo.globo.com/brasil/governo-destrava-nomeacoes-nos-estados-partidos-do-centrao-sao-os-mais-beneficiados-24097493,“Eram pessoas que estavam em uma região fria e com média de idade de 80 anos.”,1
157,21.nov.2019#,https://www.youtube.com/watch?v=QOI-6oHhH84&feature=youtu.be,"“Quando for para o Rio de Janeiro, pessoal, não vão para o Leblon não. Leblon tem malária. Pessoal sabe de quem a gente tá falando aí.”",1
158,18.jun.2020#,https://www.youtube.com/watch?v=sklspU8GfIo&t=1s,“Não é porque não existe comprovação científica [da eficácia da hidroxicloroquina no combate ao novo coronavírus] não é recomendado e não é recomendado também. Nem é e nem não é também. Tá em estudo ainda.”,1
159,14.jul.2020#,https://www.cnnbrasil.com.br/politica/2021/03/10/bolsonaro-diz-que-criticas-de-lula-sao-campanha-para-2022-e-ataca-ex-presidente,“Quando se falava por exemplo em banheiro de uma empresa. (...) Tinham 43 ou 44 normas [de segurança].”,1
160,30.out.2020#,https://www.camara.leg.br/comprove/668392-e-falso-que-projeto-de-lei-obrigue-o-uso-de-mascara-dentro-de-casa-e-permita-invasao-domiciliar-para-fiscalizacao/,“Não existe punição atualmente [para quem não leva a criança nas cadeirinhas].”,1
161,24.ago.2020#,https://www.youtube.com/watch?v=m2qk6lZMh28&ab_channel=FocodoBrasil,“[Mais sobre o que você não verá em grande parte da mídia e nem na timeline de seus asseclas] Auxílio Emergencial: O MAIOR PROGRAMA DE ASSISTÊNCIA SOCIAL DO MUNDO.”,1
162,18.mar.2020#,https://agenciabrasil.ebc.com.br/geral/noticia/2020-03/governo-fecha-fronteiras-terrestres-com-paises-sul-americanos,“1 ANO DE GOVERNO - Montamos nossa equipe de forma técnica.”,1
163,05.set.2019#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,"“A decisão disso tudo [combate ao coronavírus] tá na mão de prefeitos e governadores, de acordo com a decisão do STF.”",1
164,28.mar.2021#,https://twitter.com/jairbolsonaro/status/1193587756334768129,"“(...) libertando-a [a nossa pátria], definitivamente, do jugo da corrupção, da criminalidade...”",1
165,07.jul.2020#,https://www.youtube.com/watch?v=YCliiy_yl9Y&ab_channel=JairBolsonaro,"“Afinal de contas, para deixar bem claro, a história do... lembra do achatar a curva? Era o quê? Era política de isolamento até que os hospitais se preparassem para receber os pacientes que, segundo o Mandetta, seriam aos milhares, para que não ficassem nas portas dos hospitais e deixassem de ser atendidos, sem leito de UTI, sem hospitais.”",1
166,28.jun.2019#,https://veja.abril.com.br/politica/cloroquina-a-ascensao-e-queda-do-remedio-que-iria-nos-salvar-da-crise/,"“Fizemos aqui, se não me engano, quatro lives, mais ou menos três horas.”",1
167,16.jul.2020#,https://www.youtube.com/watch?v=Pp03FiQtz0k,“Porque 38 milhões de informais perderam aí no mínimo 70% do poder aquisitivo.”,1
168,10.fev.2021#,https://www.facebook.com/jairmessias.bolsonaro/videos/2355415791398367/,“Conseguimos escolher os 22 ministros sem interferência política.”,1
169,15.ago.2019#,https://www.facebook.com/jairmessias.bolsonaro/videos/677959329333072/?__xts__[0]=68.ARCzscc8X9xTUfBoZ0dN_YBdEKlXAIrdpVm-uZIARLN4hFjXjhizfcW7v7ODxUZfQEGuSKDDbg3FRzKv4I6j8-iCs4KHDnnWuvNqc_9Lh57hqIjTKCpmn82roSpH6DG0GtWgt2pTgxbsE4t7VDJ8iRCsUhrxfz5hHQQL4i76uH-H0ff6urDJUx6T_7aE6YSL8Rwl5WvVkQzI9pv_ZoKp1I7aHt6vHa9k750pYz8s-TQ1YKfgtSu9mSGM5xfM3IbvWVGa-I30ljzutvFNSFqQH025sDRGFBg2_4EcJ5PnbuuZrB2H9s9QwtS_owEu6wNdEVnfnwc4hRktXWI_Mq8BHqnVIptOMkNCGfs&__tn__=-R,“O viés ideológico deixou de existir em nossas relações com o exterior.”,1
170,08.jul.2020#,https://www.youtube.com/watch?v=CcFfO5rM_EI,"“Por causa de vírus, botou os estuprador (sic) pra fora.”",1
171,08.abr.2020#,https://www.youtube.com/watch?v=shiOR0Vczgo,“2 anos e 2 meses sem corrupção.”,1
172,16.mar.2020#,https://www.youtube.com/watch?v=AhySjAMku18,“E não tem alternativa [para o tratamento da Covid-19 além da hidroxicloroquina].”,1
173,23.jan.2019#,https://veja.abril.com.br/politica/cloroquina-a-ascensao-e-queda-do-remedio-que-iria-nos-salvar-da-crise/,"“[A França] sequer reconhece, nesse seu território [Guiana], o que seja uma comunidade indígena.”",1
174,17.out.2019#,https://www.facebook.com/jairmessias.bolsonaro/videos/1492595764238004/?__xts__%5B0%5D=68.ARAPJC4igBvNxR6xA7BJzCM6vFqQ--8UBYj_WI4NuQvfdKxwJFpYYIC4MDCa1-_Eexoh3lx0CMdzoFgdxZ5eVsbEv6CzAGtr4suHs4oOGhZFPseqcaw_T0CGLYnbEWrp0Rm_33vibfdr71aqVlFjmNloTA4Yw77JT0XHrnm6DoaKJBCax-Qtqu9ySboGvABrI5aW2DrzFpc9Ytu0spp8s7MOcE4FhoZHKST_lc58FRq6XPpvakrUWpnvMhVoIZWezWm7pSBIEikEz598fRam3TFtYJqR8h4Jb_vM5aFE-perAUG2aY-vKfI-khZ3o48cOEP-QUaXsRefQmZKDaQRXHF3c6RlxK3TLrEpoQ&__tn__=-R,"“Qual país do mundo fez isso [auxílio emergencial]? Fez, que eu sei, os EUA. Um cheque de US$ 1.000 para muita gente lá.”",1
175,18.set.2020#,https://www.youtube.com/watch?v=lXBlr-ysQE4,“Não pode botar algema! Decisão do próprio Supremo.”,1
176,27.jun.2020#,https://www.youtube.com/watch?v=DUelfBZ960o,“A educação no Brasil nunca esteve tão mal. Não só a prova do Pisa que demonstra que estamos por último na América do Sul e no mundo.”,1
177,08.fev.2021#,https://www1.folha.uol.com.br/poder/2018/08/assessora-fantasma-de-bolsonaro-continua-vendendo-acai-em-horario-de-expediente.shtml,"“É só você fazer a conta por milhão de habitantes [resposta a questionamento de por que o Brasil teria 15 mil mortos e a Argentina, 320].”",1
178,14.nov.2019#,https://twitter.com/jairbolsonaro/status/1245486158034984960,"“E como a decisão de fechar é dos governadores; se fosse minha, não fecharia nada.”",1
179,27.fev.2020#,https://www.ssp.sp.gov.br/LeNoticia.aspx?ID=47746,“14% do território nacional são reservas indígenas.”,1
180,02.jan.2020#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,“Tratamento precoce é a chave da solução. É a chave dessa questão.”,1
181,12.fev.2021#,https://www.cnabrasil.org.br/boletins/ramo-pecuario-segue-impulsionando-o-pib-do-agronegocio,"“Você vai para a reserva Yanomami, nove mil índios em uma área de extensão de duas vezes o estado do Rio de Janeiro.”",1
182,11.jun.2020#,https://g1.globo.com/df/distrito-federal/noticia/2020/03/15/protesto-bloqueia-transito-na-esplanada-dos-ministerios-em-brasilia.ghtml,"“(...) sequer a questão de coração, arritmia, que era pregada lá atrás, que falava que a hidroxicloroquina causava arritmia, a Sociedade Europeia de Cardiologia disse há dois meses que não causava arritmia.”",1
183,09.jul.2020#,https://www.youtube.com/watch?v=UJFEmJ6N9p0,"“Lembram do crime ambiental na Baía de Angra? Eu tava pescando em local proibido. Fui autuado no dia 6 de março de 2012. Duas horas depois, tinha minhas impressões digitais no painel de presença da Câmara. Eu não tava lá.”",1
184,23.fev.2021#,http://www.tse.jus.br/partidos/filiacao-partidaria/relacao-de-filiados,“Agora tinha reclamações de que o cara ia votar no 17 e não conseguia votar. Mas votava no 13.”,1
185,16.jul.2020#,https://www.youtube.com/watch?v=zW7ihlX7a24&ab_channel=JairBolsonaro,"“Nas demais regiões [fora o Nordeste], nós ganhamos [durante as eleições 2018], exceto no Pará, que fica na região Norte.”",1
186,08.out.2020#,https://www.youtube.com/watch?v=YCliiy_yl9Y&ab_channel=JairBolsonaro,“[A UNE não vai mais arrecadar] mais de R$ 100 milhões por ano também.”,1
187,21.nov.2019#,https://epi.envirocenter.yale.edu/epi-topline?country=&order=field_epi_rank_new&sort=asc,"“Agora, a vacina é algo novo, tanto é que é experimental.”",1
188,02.mar.2021#,https://www.youtube.com/watch?v=jqNwUiZRGx4,“O STF falou: quem decide [sobre medidas de isolamento] são os governadores e prefeitos.”,1
189,06.nov.2019#,https://www.youtube.com/watch?v=vVPyNgrPWr8&feature=youtu.be,"“Último lugar do mundo em ciência, em português, em matemática.”",1
190,13.ago.2020#,https://www.youtube.com/watch?v=WSDwm3ErCO8,"“Se não faz mal [a hidroxicloroquina], o médico falou para você que não tá previsto esse mal que você tem naquela bula, não provoca arritmia, por que não tomar?”",1
191,06.fev.2020#,https://www.youtube.com/watch?v=Un8SXCrtzj8&t=5064s,"“A Unasul, sempre disse no Brasil, que era um nome de fantasia do Foro de São Paulo.”",1
192,17.abr.2020#,https://twitter.com/jairbolsonaro/status/1181511833682939905,“Espalhar dados e mensagens infundadas dentro ou fora do Brasil não contribui para resolver o problema e se prestam apenas ao uso político e à desinformação.”,1
193,22.set.2020#,https://oglobo.globo.com/brasil/stf-decide-que-governadores-prefeitos-podem-decretar-isolamento-na-pandemia-24373750,"“Se quiser revogar [esses decretos ambientais], tem que ser um projeto de lei para cada um.”",1
